,tweet_id,text,dog_name,DoggoLingo,jpg_url,dog_breed,favorite_count,retweet_count,rating_ratio
1109,733482008106668032,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,french bulldog,3438,1065,1.0
1110,733460102733135873,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,Hermione,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,4605,1451,1.1
1111,733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",,"doggo, pupper",https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever,44619,17621,1.2
1112,732732193018155009,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,Ralpher,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,,2671,599,1.2
1113,732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,Aldrick,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,pomeranian,3855,1003,1.1
1114,732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,staffordshire bullterrier,4016,868,1.0
1115,732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,Kyle,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,,8832,2838,1.1
1116,732005617171337216,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Larry,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter,16324,6154,1.1
1117,731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,Solomon,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke,3798,1090,1.2
1120,730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier,5407,2435,1.0
1121,730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,Crystal,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog,3809,1176,1.1
1122,730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,Ziva,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,4180,1182,1.1
1123,730196704625098752,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,Charles,,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,,5339,2172,0.6
1124,729854734790754305,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,Ollie,,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,,4396,1268,1.1
1125,729838605770891264,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",,,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,,1856,431,1.2
1126,729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,4358,1390,1.3
1127,729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,german shepherd,6340,2586,1.3
1128,729113531270991872,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",,,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,,2054,370,1.0
1129,728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,maltese dog,3460,917,1.1
1130,728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,pembroke,5090,1911,1.3
1131,728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard,3032,757,1.0
1132,728653952833728512,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,,3620,1169,0.8
1133,728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,,5383,2269,1.0
1134,728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,3999,1075,1.2
1135,728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,newfoundland,4722,1328,1.1
1136,728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,pomeranian,4953,1872,1.2
1137,728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel,4479,1219,1.1
1138,727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie,3206,720,1.2
1139,727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great pyrenees,6431,1962,1.3
1140,727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,pomeranian,4900,1379,1.0
1141,727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy poodle,3623,834,1.1
1142,727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,,,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,,3324,920,0.9
1143,727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat coated retriever,4209,1540,1.0
1144,727155742655025152,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,,,,,3983,1490,1.1
1145,726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,,7496,2738,1.2
1146,726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft coated wheaten terrier,4195,1677,1.0
1147,726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher,3882,1124,1.2
1149,725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle,7691,2970,1.2
1150,725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,4537,1527,1.1
1151,725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,5646,2009,1.2
1152,725458796924002305,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",,,,,1541,703,1.3
1153,724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever,4040,1462,1.2
1154,724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,,doggo,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,german short haired pointer,2593,725,1.1
1155,724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever,5800,1847,1.0
1156,724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,border collie,4738,1984,1.0
1157,724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,2901,620,1.0
1158,724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,,4561,1790,1.1
1159,723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,samoyed,4236,1374,1.2
1160,723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,,8435,3347,1.2
1161,723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever,3291,1011,1.0
1162,723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,,5761,2110,0.8
1164,722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,labrador retriever,5393,1831,1.2
1165,721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian,5086,2124,1.1
1166,721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed,2748,686,1.1
1167,720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,chihuahua,3400,866,1.2
1168,720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland,2702,760,1.0
1169,720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,,,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,rottweiler,4503,1681,1.0
1170,720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke,6974,2840,1.1
1171,720340705894408192,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,,3131,1098,1.0
1172,720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,mexican hairless,4229,1268,0.9
1173,720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,samoyed,5332,2253,1.1
1174,719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,5281,1979,1.0
1175,719704490224398336,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,,4974,1645,1.2
1176,719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,5515,2192,1.0
1177,719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,,3022,827,1.1
1178,719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden retriever,4822,1403,1.0
1179,719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont,3711,1078,1.1
1180,718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,,3818,1231,1.0
1181,718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke,5720,1973,1.2
1182,718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,,,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,pomeranian,20697,9126,1.0
1183,718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,labrador retriever,2669,542,1.1
1184,718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,,,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,maltese dog,2730,1137,1.0
1185,718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Bowie,,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,boston bull,2846,602,0.9
1186,718454725339934721,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",,,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,,5320,1685,1.3
1187,718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,chihuahua,2115,565,0.3
1188,718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute,4217,1127,1.1
1189,717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,brittany spaniel,2660,670,1.1
1190,717790033953034240,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",,pupper,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,,3170,1272,1.0
1192,717428917016076293,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,Skittle,,,,1748,510,1.1
1193,717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher,3446,945,0.9
1194,717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever,6826,2135,1.2
1195,717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky,3583,1102,1.0
1196,716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois,4627,1317,1.0
1197,716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,pomeranian,5204,1474,1.1
1198,716730379797970944,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",,,,,1339,475,1.2
1199,716447146686459905,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,Ozzy,pupper,,,14327,6643,1.3
1201,716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire terrier,3041,1225,1.2
1202,716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever,5272,1935,1.1
1203,715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug,3485,987,1.1
1204,715758151270801409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,,,,,4085,1596,1.3
1206,715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,Bentley,,,,3055,634,1.1
1207,715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire bullterrier,4257,1454,1.0
1208,715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,golden retriever,4719,1813,1.2
1209,715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,,5955,1772,1.1
1210,715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,west highland white terrier,3294,768,1.0
1211,715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,chihuahua,2630,736,1.0
1212,715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,chihuahua,5578,2110,1.2
1213,715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,,4550,1392,1.2
1214,714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,brittany spaniel,4094,1166,0.9
1215,714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,,,,8028,4816,1.2
1216,714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great pyrenees,4503,1595,1.0
1217,714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,,3571,1122,0.4
1218,714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,norfolk terrier,3938,1038,1.2
1219,714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,Blitz,,,,2962,1313,1.0
1220,714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,,3281,808,1.0
1221,714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,soft coated wheaten terrier,3570,940,0.8
1222,714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,2480,990,1.3
1224,713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,siberian husky,3564,869,1.2
1225,713909862279876608,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,Doug,,,,2078,616,1.2
1227,713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany spaniel,5308,1541,1.2
1228,713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,great pyrenees,4802,1440,1.1
1229,713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,7854,3183,1.0
1230,713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,malamute,4851,1630,1.0
1231,712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador retriever,20378,7602,1.0
1233,712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador retriever,4531,1367,1.0
1234,712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,,5799,1756,1.1
1235,712309440758808576,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",,pupper,,,269,26,1.2
1236,712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,labrador retriever,4144,1172,1.0
1237,712092745624633345,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Steven,,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,,3211,1016,0.7
1238,712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,shih tzu,3531,556,1.1
1239,712065007010385924,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Chester,,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,,2451,700,0.6
1240,711998809858043904,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,,,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,,0,138,1.2
